,Folder,Horizontal,Vertical,Distances
5333,003005_01_02,0.703125,0.703125,1.0
5334,003006_01_01,0.7851560000000001,0.7851560000000001,1.0
5335,003006_01_02,0.794922,0.794922,1.0
5336,003006_02_01,0.859375,0.859375,1.0
5337,003006_02_03,0.859375,0.859375,1.0
5338,003007_02_01,0.8164060000000001,0.8164060000000001,1.0
5339,003007_03_01,0.695312,0.695312,1.0
5340,003007_03_02,0.695312,0.695312,1.0
5341,003007_04_02,0.8164060000000001,0.8164060000000001,1.0
5342,003007_05_01,0.726562,0.726562,1.0
5343,003007_05_02,0.726562,0.726562,1.0
5344,003007_06_01,0.6914060000000001,0.6914060000000001,1.0
5345,003007_06_02,0.6914060000000001,0.6914060000000001,1.0
5346,003007_07_01,0.6914060000000001,0.6914060000000001,1.0
5347,003007_07_02,0.6914060000000001,0.6914060000000001,1.0
5348,003007_08_01,0.703125,0.703125,1.0
5349,003007_08_02,0.703125,0.703125,1.0
5350,003009_01_02,0.8164060000000001,0.8164060000000001,1.0
5351,003010_01_01,0.9375,0.9375,1.0
5352,003011_01_01,0.75,0.75,1.0
5353,003012_01_01,0.703125,0.703125,1.0
5354,003012_02_02,0.732422,0.732422,1.0
5355,003013_01_01,0.679688,0.679688,1.0
5356,003014_01_01,0.75,0.75,1.0
5357,003015_01_02,0.914062,0.914062,1.0
5358,003016_02_02,0.782,0.782,1.0
5359,003016_03_01,0.976562,0.976562,1.0
5360,003016_04_01,0.9375,0.9375,1.0
5361,003018_01_01,0.585938,0.585938,1.0
5362,003018_02_01,0.732422,0.732422,1.0
5363,003018_02_02,0.732422,0.732422,1.0
5364,003018_03_01,0.625,0.625,1.0
5365,003019_01_02,0.796875,0.796875,1.0
5366,003021_01_02,0.976562,0.976562,1.0
5367,003022_03_01,0.820312,0.820312,1.0
5368,003022_04_01,0.703125,0.703125,1.0
5369,003022_05_01,0.78125,0.78125,1.0
5370,003022_06_01,0.898438,0.898438,1.0
5371,003022_07_01,0.732422,0.732422,1.0
5372,003023_02_02,0.664062,0.664062,1.0
5373,003023_03_01,0.7148439999999999,0.7148439999999999,1.0
5374,003023_04_01,0.703125,0.703125,1.0
5375,003023_05_02,0.78125,0.78125,1.0
5376,003023_06_02,0.78125,0.78125,1.0
5377,003023_06_03,0.78125,0.78125,1.0
5378,003023_07_02,0.732422,0.732422,1.0
5379,003023_07_03,0.732422,0.732422,1.0
5380,003023_08_02,0.703125,0.703125,1.0
5381,003023_09_02,0.701172,0.701172,1.0
5382,003023_10_02,0.732422,0.732422,1.0
5383,003024_01_02,0.814453,0.814453,1.0
5384,003024_02_02,0.796875,0.796875,1.0
5385,003024_03_01,0.7597659999999999,0.7597659999999999,1.0
5386,003024_03_02,0.7597659999999999,0.7597659999999999,1.0
5387,003025_01_02,0.863281,0.863281,1.0
5388,003025_02_01,0.878906,0.878906,1.0
5389,003026_01_01,0.701172,0.701172,1.0
5390,003026_01_02,0.701172,0.701172,1.0
5391,003026_02_02,0.859375,0.859375,1.0
5392,003026_03_01,0.7597659999999999,0.7597659999999999,1.0
5393,003026_04_02,0.8164060000000001,0.8164060000000001,1.0
5394,003027_01_01,0.7695310000000001,0.7695310000000001,1.0
5395,003027_01_02,0.863281,0.863281,1.0
5396,003028_01_02,0.560547,0.560547,1.0
5397,003028_03_01,0.5039060000000001,0.5039060000000001,1.0
5398,003031_01_01,0.898438,0.898438,1.0
5399,003032_01_01,0.732422,0.732422,1.0
5400,003034_01_01,0.863281,0.863281,1.0
5401,003034_01_02,0.863281,0.863281,1.0
5402,003036_01_01,0.6347659999999999,0.6347659999999999,1.0
5403,003038_01_01,0.8164060000000001,0.8164060000000001,1.0
5404,003038_02_01,0.732422,0.732422,1.0
5405,003038_03_01,0.732422,0.732422,1.0
5406,003038_04_01,0.6347659999999999,0.6347659999999999,1.0
5407,003038_05_01,0.679688,0.679688,1.0
5408,003039_01_01,0.7929689999999999,0.7929689999999999,1.0
5409,003040_04_02,0.742188,0.742188,1.0
5410,003041_01_01,0.976562,0.976562,1.0
5411,003043_01_02,0.8164060000000001,0.8164060000000001,1.0
5412,003043_02_01,0.732422,0.732422,1.0
5413,003043_03_02,0.782,0.782,1.0
5414,003043_03_03,0.782,0.782,1.0
5415,003044_01_01,0.9375,0.9375,1.0
5416,003044_01_02,0.9375,0.9375,1.0
5417,003045_01_02,0.742188,0.742188,1.0
5418,003047_02_01,0.669922,0.669922,1.0
5419,003047_03_01,0.732422,0.732422,1.0
5420,003048_01_01,0.782,0.782,1.0
5421,003050_01_01,0.78125,0.78125,1.0
5422,003051_01_02,0.794922,0.794922,1.0
5423,003051_02_02,0.732422,0.732422,1.0
5424,003051_03_01,0.78125,0.78125,1.0
5425,003051_04_02,0.820312,0.820312,1.0
5426,003051_05_01,0.732422,0.732422,1.0
5427,003055_01_01,0.447266,0.447266,1.0
5428,003055_02_01,0.507812,0.507812,1.0
5429,003055_03_01,0.474609,0.474609,1.0
5430,003055_04_01,0.46875,0.46875,1.0
5431,003056_01_01,0.839844,0.839844,1.0
5432,003057_01_01,0.859375,0.859375,1.0
5433,003058_01_02,0.78125,0.78125,1.0
5434,003059_01_02,0.8164060000000001,0.8164060000000001,1.0
5435,003059_02_02,0.859375,0.859375,1.0
5436,003059_03_02,0.78125,0.78125,1.0
5437,003059_04_02,0.8164060000000001,0.8164060000000001,1.0
5438,003059_05_02,0.9375,0.9375,1.0
5439,003059_06_01,0.8066409999999999,0.8066409999999999,1.0
5440,003059_07_01,0.703125,0.703125,1.0
5441,003059_08_01,0.763672,0.763672,1.0
5442,003060_01_01,0.6914060000000001,0.6914060000000001,1.0
5443,003060_02_02,0.8164060000000001,0.8164060000000001,1.0
5444,003062_01_01,0.976562,0.976562,1.0
5445,003063_01_01,0.664062,0.664062,1.0
5446,003063_02_02,0.664062,0.664062,1.0
5447,003063_03_01,0.703125,0.703125,1.0
5448,003064_01_01,0.8164060000000001,0.8164060000000001,1.0
5449,003065_01_02,0.6152340000000001,0.6152340000000001,1.0
5450,003066_01_02,0.976562,0.976562,1.0
5451,003067_01_01,0.6992189999999999,0.6992189999999999,1.0
5452,003071_02_02,0.898438,0.898438,1.0
5453,003071_03_02,0.78125,0.78125,1.0
5454,003072_01_01,0.6914060000000001,0.6914060000000001,1.0
5455,003072_01_02,0.6914060000000001,0.6914060000000001,1.0
5456,003072_02_01,0.742188,0.742188,1.0
5457,003072_03_01,0.736328,0.736328,1.0
5458,003072_03_02,0.736328,0.736328,1.0
5459,003073_01_01,0.396484,0.396484,1.0
5460,003076_01_01,0.664062,0.664062,1.0
5461,003076_02_01,0.658203,0.658203,1.0
5462,003076_03_01,0.585938,0.585938,1.0
5463,003077_01_02,0.782,0.782,1.0
5464,003077_02_01,0.782,0.782,1.0
5465,003080_01_01,0.742188,0.742188,1.0
5466,003080_02_02,0.8164060000000001,0.8164060000000001,1.0
5467,003082_01_01,0.679688,0.679688,1.0
5468,003082_01_02,0.734375,0.734375,1.0
5469,003082_03_01,0.78125,0.78125,1.0
5470,003085_01_01,0.9,0.9,1.0
5471,003085_02_02,0.9,0.9,1.0
5472,003086_01_01,0.898438,0.898438,1.0
5473,003089_01_01,0.859375,0.859375,1.0
5474,003089_02_02,0.732422,0.732422,1.0
5475,003089_03_01,0.78125,0.78125,1.0
5476,003089_04_01,0.78125,0.78125,1.0
5477,003089_05_01,0.820312,0.820312,1.0
5478,003089_06_01,0.7539060000000001,0.7539060000000001,1.0
5479,003089_06_02,0.7539060000000001,0.7539060000000001,1.0
5480,003089_07_02,0.732422,0.732422,1.0
5481,003089_07_03,0.732422,0.732422,1.0
5482,003090_01_01,0.78125,0.78125,1.0
5483,003090_02_02,0.6601560000000001,0.6601560000000001,1.0
5484,003091_01_01,0.703125,0.703125,1.0
5485,003091_01_02,0.703125,0.703125,1.0
5486,003091_01_03,0.703125,0.703125,1.0
5487,003093_01_01,0.7558590000000001,0.7558590000000001,1.0
5488,003094_02_01,0.9375,0.9375,1.0
5489,003094_03_02,0.820312,0.820312,1.0
5490,003095_01_01,0.96875,0.96875,1.0
5491,003096_01_01,0.898438,0.898438,1.0
5492,003096_02_01,0.820312,0.820312,1.0
5493,003097_02_02,0.8574219999999999,0.8574219999999999,1.0
5494,003097_02_03,0.8574219999999999,0.8574219999999999,1.0
5495,003098_01_01,0.6972659999999999,0.6972659999999999,1.0
5496,003099_01_01,0.9375,0.9375,1.0
5497,003101_03_02,0.8164060000000001,0.8164060000000001,1.0
5498,003102_01_01,0.5878909999999999,0.5878909999999999,1.0
5499,003103_01_01,0.878906,0.878906,1.0
5500,003104_01_01,0.878906,0.878906,1.0
5501,003105_01_01,0.78125,0.78125,1.0
5502,003106_01_01,0.878906,0.878906,1.0
5503,003107_01_01,0.871094,0.871094,1.0
5504,003110_01_01,0.976562,0.976562,1.0
5505,003111_03_02,0.8164060000000001,0.8164060000000001,1.0
5506,003112_01_01,0.882812,0.882812,1.0
5507,003113_01_02,0.9160159999999999,0.9160159999999999,1.0
5508,003113_01_03,0.9160159999999999,0.9160159999999999,1.0
5509,003113_02_01,0.976562,0.976562,1.0
5510,003113_02_02,0.976562,0.976562,1.0
5511,003113_04_02,0.976562,0.976562,1.0
5512,003113_04_03,0.976562,0.976562,1.0
5513,003113_05_02,0.886719,0.886719,1.0
5514,003113_05_03,0.886719,0.886719,1.0
5515,003114_01_01,0.976562,0.976562,1.0
5516,003114_02_01,0.898438,0.898438,1.0
5517,003114_02_02,0.898438,0.898438,1.0
5518,003114_03_01,0.894531,0.894531,1.0
5519,003115_01_01,0.976562,0.976562,1.0
5520,003116_01_02,0.8886719999999999,0.8886719999999999,1.0
5521,003116_02_02,0.878906,0.878906,1.0
5522,003116_03_02,0.6914060000000001,0.6914060000000001,1.0
5523,003118_01_01,0.8164060000000001,0.8164060000000001,1.0
5524,003118_01_02,0.8164060000000001,0.8164060000000001,1.0
5525,003119_01_02,0.8164060000000001,0.8164060000000001,1.0
5526,003119_03_02,0.898438,0.898438,1.0
5527,003119_04_02,0.949219,0.949219,1.0
5528,003119_04_03,0.949219,0.949219,1.0
5529,003119_05_02,0.9238280000000001,0.9238280000000001,1.0
5530,003120_02_01,0.7460939999999999,0.7460939999999999,1.0
5531,003120_03_03,0.820312,0.820312,1.0
5532,003120_03_04,0.820312,0.820312,1.0
5533,003122_01_01,0.78125,0.78125,1.0
5534,003122_02_01,0.8378909999999999,0.8378909999999999,1.0
5535,003122_02_02,0.8378909999999999,0.8378909999999999,1.0
5536,003123_02_01,0.726562,0.726562,1.0
5537,003124_01_01,0.820312,0.820312,1.0
5538,003125_01_02,0.7597659999999999,0.7597659999999999,1.0
5539,003126_01_02,0.820312,0.820312,1.0
5540,003127_01_02,0.773438,0.773438,1.0
5541,003127_02_02,0.898438,0.898438,1.0
5542,003127_02_03,0.898438,0.898438,1.0
5543,003127_03_01,0.898438,0.898438,1.0
5544,003127_04_01,0.794922,0.794922,1.0
5545,003127_05_01,0.8164060000000001,0.8164060000000001,1.0
5546,003127_05_02,0.8164060000000001,0.8164060000000001,1.0
5547,003127_06_02,0.8164060000000001,0.8164060000000001,1.0
5548,003127_07_01,0.9277340000000001,0.9277340000000001,1.0
5549,003129_01_02,0.732422,0.732422,1.0
5550,003131_01_02,0.82,0.82,1.0
5551,003131_02_01,0.9375,0.9375,1.0
5552,003131_03_01,0.820312,0.820312,1.0
5553,003131_06_01,0.820312,0.820312,1.0
5554,003132_01_01,0.546875,0.546875,1.0
5555,003133_01_01,0.732422,0.732422,1.0
5556,003134_01_01,0.7809999999999999,0.7809999999999999,1.0
5557,003135_01_02,0.78125,0.78125,1.0
5558,003136_03_02,0.828125,0.828125,1.0
5559,003137_01_01,0.625,0.625,1.0
5560,003138_01_01,0.820312,0.820312,1.0
5561,003138_02_02,0.8261719999999999,0.8261719999999999,1.0
5562,003139_01_01,0.941406,0.941406,1.0
5563,003139_01_02,0.945312,0.945312,1.0
5564,003140_01_02,0.78125,0.78125,1.0
5565,003140_02_01,0.859375,0.859375,1.0
5566,003140_03_02,0.703125,0.703125,1.0
5567,003140_04_01,0.783203,0.783203,1.0
5568,003142_01_01,0.976562,0.976562,1.0
5569,003145_01_01,0.835938,0.835938,1.0
5570,003145_02_01,0.859375,0.859375,1.0
5571,003145_02_02,0.859375,0.859375,1.0
5572,003146_01_01,0.859375,0.859375,1.0
5573,003147_01_01,0.828125,0.828125,1.0
5574,003148_01_01,0.890625,0.890625,1.0
5575,003148_03_02,0.890625,0.890625,1.0
5576,003148_03_03,0.890625,0.890625,1.0
5577,003148_04_02,0.976562,0.976562,1.0
5578,003148_04_03,0.976562,0.976562,1.0
5579,003149_01_02,0.886719,0.886719,1.0
5580,003151_01_01,0.9375,0.9375,1.0
5581,003151_01_02,0.9375,0.9375,1.0
5582,003152_01_02,0.9707030000000001,0.9707030000000001,1.0
5583,003152_04_01,0.898438,0.898438,1.0
5584,003155_01_01,0.732422,0.732422,1.0
5585,003156_01_01,0.743,0.743,1.0
5586,003156_01_02,0.743,0.743,1.0
5587,003157_01_01,0.898438,0.898438,1.0
5588,003157_01_02,0.898438,0.898438,1.0
5589,003158_01_01,0.7020000000000001,0.7020000000000001,1.0
5590,003159_02_02,0.820312,0.820312,1.0
5591,003160_01_01,0.6914060000000001,0.6914060000000001,1.0
5592,003160_02_01,0.703125,0.703125,1.0
5593,003162_01_02,0.78125,0.78125,1.0
5594,003162_02_02,0.859375,0.859375,1.0
5595,003163_01_01,0.732422,0.732422,1.0
5596,003163_01_02,0.732422,0.732422,1.0
5597,003164_01_02,0.6601560000000001,0.6601560000000001,1.0
5598,003165_01_01,0.632812,0.632812,1.0
5599,003166_01_01,0.671875,0.671875,1.0
5600,003167_01_01,0.898438,0.898438,1.0
5601,003168_01_01,0.6829999999999999,0.6829999999999999,1.0
5602,003170_01_01,0.732422,0.732422,1.0
5603,003170_02_02,0.783203,0.783203,1.0
5604,003171_01_01,0.46875,0.46875,1.0
5605,003171_02_01,0.5195310000000001,0.5195310000000001,1.0
5606,003171_03_01,0.470703,0.470703,1.0
5607,003171_04_01,0.507812,0.507812,1.0
5608,003171_05_01,0.546875,0.546875,1.0
5609,003171_06_01,0.546875,0.546875,1.0
5610,003171_07_01,0.488281,0.488281,1.0
5611,003171_08_01,0.507812,0.507812,1.0
5612,003171_08_02,0.507812,0.507812,1.0
5613,003171_09_01,0.46875,0.46875,1.0
5614,003171_10_01,0.494141,0.494141,1.0
5615,003171_11_01,0.546875,0.546875,1.0
5616,003172_01_01,0.8691409999999999,0.8691409999999999,1.0
5617,003172_02_02,0.7304689999999999,0.7304689999999999,1.0
5618,003172_02_03,0.7304689999999999,0.7304689999999999,1.0
5619,003173_01_01,0.8066409999999999,0.8066409999999999,1.0
5620,003173_01_02,0.8066409999999999,0.8066409999999999,1.0
5621,003173_02_01,0.9550780000000001,0.9550780000000001,1.0
5622,003174_01_01,0.875,0.875,1.0
5623,003174_01_02,0.875,0.875,1.0
5624,003175_01_01,0.734375,0.734375,1.0
5625,003175_01_02,0.734375,0.734375,1.0
5626,003175_02_01,0.732422,0.732422,1.0
5627,003176_01_02,0.8164060000000001,0.8164060000000001,1.0
5628,003177_01_01,0.9375,0.9375,1.0
5629,003177_02_02,0.898438,0.898438,1.0
5630,003178_01_02,0.78125,0.78125,1.0
5631,003178_02_01,0.9375,0.9375,1.0
5632,003178_03_01,0.75,0.75,1.0
5633,003178_03_02,0.75,0.75,1.0
5634,003178_03_03,0.7773439999999999,0.7773439999999999,1.0
5635,003178_04_01,0.78125,0.78125,1.0
5636,003178_04_02,0.789062,0.789062,1.0
5637,003179_01_01,0.9375,0.9375,1.0
5638,003179_01_02,0.9375,0.9375,1.0
5639,003180_02_02,0.8164060000000001,0.8164060000000001,1.0
5640,003180_03_01,0.8164060000000001,0.8164060000000001,1.0
5641,003180_04_01,0.8164060000000001,0.8164060000000001,1.0
5642,003182_01_01,0.78125,0.78125,1.0
5643,003182_02_02,0.742188,0.742188,1.0
5644,003182_02_03,0.742188,0.742188,1.0
5645,003182_03_02,0.8808590000000001,0.8808590000000001,1.0
5646,003183_01_02,0.6835939999999999,0.6835939999999999,1.0
5647,003183_01_03,0.6835939999999999,0.6835939999999999,1.0
5648,003183_02_02,0.8164060000000001,0.8164060000000001,1.0
5649,003183_02_03,0.8164060000000001,0.8164060000000001,1.0
5650,003184_01_01,0.859375,0.859375,1.0
5651,003185_01_02,0.796875,0.796875,1.0
5652,003185_02_02,0.732422,0.732422,1.0
5653,003185_03_01,0.820312,0.820312,1.0
5654,003185_04_01,0.732422,0.732422,1.0
5655,003185_04_02,0.732422,0.732422,1.0
5656,003185_05_02,0.8164060000000001,0.8164060000000001,1.0
5657,003185_06_02,0.6914060000000001,0.6914060000000001,1.0
5658,003185_06_03,0.6914060000000001,0.6914060000000001,1.0
5659,003186_01_02,0.957031,0.957031,1.0
5660,003187_01_01,0.625,0.625,1.0
5661,003189_01_02,0.820312,0.820312,1.0
5662,003189_02_02,0.976562,0.976562,1.0
5663,003191_01_02,0.976562,0.976562,1.0
5664,003194_01_02,0.742188,0.742188,1.0
5665,003195_01_01,0.976562,0.976562,1.0
5666,003199_02_02,0.7304689999999999,0.7304689999999999,1.0
5667,003201_01_01,0.898438,0.898438,1.0
5668,003201_01_02,0.898438,0.898438,1.0
5669,003202_01_01,0.703125,0.703125,1.0
5670,003203_02_02,0.9511719999999999,0.9511719999999999,1.0
5671,003204_01_02,0.8085939999999999,0.8085939999999999,1.0
5672,003205_01_02,0.8164060000000001,0.8164060000000001,1.0
5673,003206_01_01,0.976562,0.976562,1.0
5674,003206_01_02,0.976562,0.976562,1.0
5675,003207_01_02,0.8164060000000001,0.8164060000000001,1.0
5676,003207_02_02,0.78125,0.78125,1.0
5677,003207_03_02,0.820312,0.820312,1.0
5678,003207_04_02,0.78125,0.78125,1.0
5679,003208_01_01,0.5996090000000001,0.5996090000000001,1.0
5680,003208_02_01,0.65625,0.65625,1.0
5681,003209_01_02,0.669922,0.669922,1.0
5682,003209_02_02,0.8164060000000001,0.8164060000000001,1.0
5683,003209_02_03,0.8164060000000001,0.8164060000000001,1.0
5684,003209_03_02,0.8164060000000001,0.8164060000000001,1.0
5685,003209_03_03,0.8164060000000001,0.8164060000000001,1.0
5686,003209_04_02,0.8164060000000001,0.8164060000000001,1.0
5687,003209_05_01,0.742188,0.742188,1.0
5688,003209_05_02,0.742188,0.742188,1.0
5689,003209_06_01,0.7382810000000001,0.7382810000000001,1.0
5690,003211_01_01,0.8847659999999999,0.8847659999999999,1.0
5691,003211_01_02,0.8847659999999999,0.8847659999999999,1.0
5692,003211_02_02,0.875,0.875,1.0
5693,003211_02_03,0.875,0.875,1.0
5694,003211_03_02,0.8261719999999999,0.8261719999999999,1.0
5695,003211_03_03,0.8261719999999999,0.8261719999999999,1.0
5696,003211_04_01,0.9375,0.9375,1.0
5697,003211_04_02,0.9375,0.9375,1.0
5698,003211_05_01,0.859375,0.859375,1.0
5699,003211_05_02,0.859375,0.859375,1.0
5700,003213_01_02,0.8164060000000001,0.8164060000000001,1.0
5701,003215_01_01,0.9375,0.9375,1.0
5702,003215_01_02,0.9375,0.9375,1.0
5703,003216_01_01,0.890625,0.890625,1.0
5704,003217_01_02,0.710938,0.710938,1.0
5705,003219_01_02,0.976562,0.976562,1.0
5706,003219_01_03,0.976562,0.976562,1.0
5707,003219_02_02,0.9746090000000001,0.9746090000000001,1.0
5708,003219_03_02,0.976562,0.976562,1.0
5709,003219_05_02,0.976562,0.976562,1.0
5710,003220_02_02,0.8164060000000001,0.8164060000000001,1.0
5711,003221_01_01,0.703125,0.703125,1.0
5712,003222_01_01,0.898438,0.898438,1.0
5713,003225_01_02,0.732422,0.732422,1.0
5714,003225_02_01,0.8164060000000001,0.8164060000000001,1.0
5715,003225_03_02,0.8164060000000001,0.8164060000000001,1.0
5716,003225_05_01,0.78125,0.78125,1.0
5717,003226_01_02,0.742188,0.742188,1.0
5718,003227_01_01,0.703125,0.703125,1.0
5719,003228_01_01,0.5,0.5,1.0
5720,003228_02_01,0.625,0.625,1.0
5721,003229_03_02,0.976562,0.976562,1.0
5722,003229_04_01,0.703125,0.703125,1.0
5723,003229_04_02,0.703125,0.703125,1.0
5724,003229_05_01,0.6933590000000001,0.6933590000000001,1.0
5725,003230_01_01,0.859375,0.859375,1.0
5726,003232_01_01,0.859375,0.859375,1.0
5727,003233_01_01,0.8164060000000001,0.8164060000000001,1.0
5728,003235_01_01,0.6601560000000001,0.6601560000000001,1.0
5729,003235_02_01,0.701172,0.701172,1.0
5730,003236_01_01,0.507812,0.507812,1.0
5731,003237_01_02,0.78125,0.78125,1.0
5732,003237_02_01,0.703125,0.703125,1.0
5733,003237_02_02,0.703125,0.703125,1.0
5734,003237_03_01,0.78125,0.78125,1.0
5735,003237_04_01,0.78125,0.78125,1.0
5736,003237_05_01,0.78125,0.78125,1.0
5737,003237_05_02,0.78125,0.78125,1.0
5738,003237_06_01,0.789062,0.789062,1.0
5739,003238_01_02,0.78125,0.78125,1.0
5740,003239_01_01,0.863281,0.863281,1.0
5741,003239_02_01,0.859375,0.859375,1.0
5742,003240_01_01,0.701172,0.701172,1.0
5743,003241_01_02,0.732422,0.732422,1.0
5744,003242_01_01,0.78125,0.78125,1.0
5745,003244_01_02,0.8164060000000001,0.8164060000000001,1.0
5746,003244_02_02,0.732422,0.732422,1.0
5747,003244_03_01,0.664062,0.664062,1.0
5748,003245_01_01,0.9082030000000001,0.9082030000000001,1.0
5749,003245_02_01,0.90625,0.90625,1.0
5750,003246_01_01,0.61,0.61,1.0
5751,003247_02_01,0.9375,0.9375,1.0
5752,003247_02_02,0.9375,0.9375,1.0
5753,003248_01_01,0.798828,0.798828,1.0
5754,003248_02_02,0.859375,0.859375,1.0
5755,003248_03_02,0.820312,0.820312,1.0
5756,003249_01_01,0.976562,0.976562,1.0
5757,003250_01_01,0.7851560000000001,0.7851560000000001,1.0
5758,003250_01_02,0.7851560000000001,0.7851560000000001,1.0
5759,003251_01_01,0.6503909999999999,0.6503909999999999,1.0
5760,003251_02_01,0.601562,0.601562,1.0
5761,003253_01_02,0.7070310000000001,0.7070310000000001,1.0
5762,003253_01_03,0.7070310000000001,0.7070310000000001,1.0
5763,003254_01_01,0.5878909999999999,0.5878909999999999,1.0
5764,003255_01_01,0.703125,0.703125,1.0
5765,003256_01_01,0.859375,0.859375,1.0
5766,003258_01_02,0.65625,0.65625,1.0
5767,003258_03_02,0.6503909999999999,0.6503909999999999,1.0
5768,003258_03_03,0.6503909999999999,0.6503909999999999,1.0
5769,003260_01_01,0.732422,0.732422,1.0
5770,003260_02_01,0.5839840000000001,0.5839840000000001,1.0
5771,003263_01_02,0.78125,0.78125,1.0
5772,003264_01_02,0.8164060000000001,0.8164060000000001,1.0
5773,003264_02_02,0.8164060000000001,0.8164060000000001,1.0
5774,003264_03_02,0.773438,0.773438,1.0
5775,003264_03_03,0.773438,0.773438,1.0
5776,003264_04_02,0.703125,0.703125,1.0
5777,003265_01_03,0.898438,0.898438,1.0
5778,003266_01_02,0.7617189999999999,0.7617189999999999,1.0
5779,003266_02_01,0.720703,0.720703,1.0
5780,003267_01_02,0.732422,0.732422,1.0
5781,003269_01_01,0.488281,0.488281,1.0
5782,003271_01_01,0.820312,0.820312,1.0
5783,003272_01_02,0.703125,0.703125,1.0
5784,003273_01_01,0.664062,0.664062,1.0
5785,003274_01_01,0.820312,0.820312,1.0
5786,003277_01_02,0.742188,0.742188,1.0
5787,003277_01_03,0.742188,0.742188,1.0
5788,003279_01_02,0.976562,0.976562,1.0
5789,003279_02_01,0.9082030000000001,0.9082030000000001,1.0
5790,003280_01_02,0.71875,0.71875,1.0
5791,003280_02_01,0.689453,0.689453,1.0
5792,003280_02_02,0.689453,0.689453,1.0
5793,003281_01_01,0.78125,0.78125,1.0
5794,003281_02_01,0.859375,0.859375,1.0
5795,003281_03_02,0.9375,0.9375,1.0
5796,003283_01_01,0.664062,0.664062,1.0
5797,003284_01_01,0.859375,0.859375,1.0
5798,003284_03_01,0.78125,0.78125,1.0
5799,003284_04_02,0.859375,0.859375,1.0
5800,003285_02_02,0.78125,0.78125,1.0
5801,003286_01_02,0.8164060000000001,0.8164060000000001,1.0
5802,003287_01_01,0.898438,0.898438,1.0
5803,003288_01_01,0.664062,0.664062,1.0
5804,003290_01_02,0.78125,0.78125,1.0
5805,003293_01_02,0.847656,0.847656,1.0
5806,003294_01_01,0.78125,0.78125,1.0
5807,003294_01_02,0.78125,0.78125,1.0
5808,003297_01_01,0.664062,0.664062,1.0
5809,003299_01_01,0.9375,0.9375,1.0
5810,003300_02_01,0.7539060000000001,0.7539060000000001,1.0
5811,003302_01_01,0.7714840000000001,0.7714840000000001,1.0
5812,003304_01_01,0.7070310000000001,0.7070310000000001,1.0
5813,003304_02_01,0.664062,0.664062,1.0
5814,003306_01_01,0.8164060000000001,0.8164060000000001,1.0
5815,003306_02_01,0.7809999999999999,0.7809999999999999,1.0
5816,003306_03_01,0.6914060000000001,0.6914060000000001,1.0
5817,003306_03_02,0.6914060000000001,0.6914060000000001,1.0
5818,003306_04_02,0.8164060000000001,0.8164060000000001,1.0
5819,003306_04_03,0.8164060000000001,0.8164060000000001,1.0
5820,003306_05_01,0.773438,0.773438,1.0
5821,003306_05_02,0.773438,0.773438,1.0
5822,003309_01_01,0.9375,0.9375,1.0
5823,003311_01_02,0.9003909999999999,0.9003909999999999,1.0
5824,003311_02_02,0.7851560000000001,0.7851560000000001,1.0
5825,003312_01_01,0.898438,0.898438,1.0
5826,003313_01_01,0.820312,0.820312,1.0
5827,003314_01_01,0.898438,0.898438,1.0
5828,003314_02_01,0.9433590000000001,0.9433590000000001,1.0
5829,003316_01_01,0.732422,0.732422,1.0
5830,003316_01_02,0.732422,0.732422,1.0
5831,003317_02_01,0.794922,0.794922,1.0
5832,003318_01_01,0.898438,0.898438,1.0
5833,003319_01_01,0.673828,0.673828,1.0
5834,003321_02_02,0.859375,0.859375,1.0
5835,003322_01_02,0.732422,0.732422,1.0
5836,003324_01_02,0.8574219999999999,0.8574219999999999,1.0
5837,003324_02_02,0.732422,0.732422,1.0
5838,003324_02_03,0.732422,0.732422,1.0
5839,003324_03_01,0.8164060000000001,0.8164060000000001,1.0
5840,003324_03_02,0.8164060000000001,0.8164060000000001,1.0
5841,003325_01_01,0.859375,0.859375,1.0
5842,003325_02_01,0.789062,0.789062,1.0
5843,003326_01_02,0.773438,0.773438,1.0
5844,003326_02_02,0.82,0.82,1.0
5845,003326_03_01,0.90625,0.90625,1.0
5846,003326_04_01,0.8164060000000001,0.8164060000000001,1.0
5847,003326_04_02,0.8164060000000001,0.8164060000000001,1.0
5848,003326_05_02,0.820312,0.820312,1.0
5849,003327_01_01,0.78125,0.78125,1.0
5850,003327_01_02,0.78125,0.78125,1.0
5851,003327_02_02,0.6914060000000001,0.6914060000000001,1.0
5852,003327_03_02,0.6914060000000001,0.6914060000000001,1.0
5853,003328_04_02,0.8164060000000001,0.8164060000000001,1.0
5854,003329_01_01,0.894531,0.894531,1.0
5855,003329_01_02,0.976562,0.976562,1.0
5856,003330_01_01,0.859375,0.859375,1.0
5857,003331_01_01,0.9375,0.9375,1.0
5858,003332_01_01,0.732422,0.732422,1.0
5859,003333_01_01,0.8164060000000001,0.8164060000000001,1.0
5860,003333_02_01,0.6152340000000001,0.6152340000000001,1.0
5861,003335_01_02,0.742188,0.742188,1.0
5862,003336_01_01,0.8164060000000001,0.8164060000000001,1.0
5863,003338_01_01,0.859375,0.859375,1.0
5864,003339_01_01,0.7851560000000001,0.7851560000000001,1.0
5865,003340_01_01,0.882812,0.882812,1.0
5866,003341_01_01,0.496094,0.496094,1.0
5867,003342_01_01,0.898438,0.898438,1.0
